PM2.5_min_max_norm,PM2.5_mean_norm
0.03852080123266564,-0.80850062404273
0.030816640986132512,-0.8637120443694828
0.04468412942989214,-0.7643314877813278
0.05238828967642527,-0.709120067454575
0.06471494607087827,-0.6207817949317705
0.04314329738058552,-0.7753737718466783
0.05546995377503852,-0.6870354993238739
0.07395993836671803,-0.5545280905396672
0.07550077041602465,-0.5434858064743167
0.08012326656394453,-0.5103589542782649
0.08628659476117104,-0.46618981801686277
0.14791987673343607,-0.024498455402840513
0.11556240369799692,-0.2563864207752022
0.1617873651771957,0.07488210118531449
0.2033898305084746,0.3730237709497795
0.14329738058551617,-0.05762530759889218
0.20184899845916796,0.36198148688442894
0.19568567026194145,0.3178123506230267
0.20030816640986132,0.35093920281907837
0.0662557781201849,-0.60973951086642
0.05701078582434515,-0.6759932152585233
0.046224961479198766,-0.7532892037159772
0.04314329738058552,-0.7753737718466783
0.03697996918335902,-0.8195429081080805
0.03543913713405239,-0.8305851921734311
0.03697996918335902,-0.8195429081080805
0.04160246533127889,-0.7864160559120289
0.061633281972265024,-0.6428663630624717
0.06471494607087827,-0.6207817949317705
0.06471494607087827,-0.6207817949317705
0.0847457627118644,-0.47723210208221334
0.08012326656394453,-0.5103589542782649
0.07858243451463791,-0.5214012383436155
0.08782742681047766,-0.4551475339515122
0.07704160246533127,-0.5324435224089661
0.08320493066255778,-0.48827438614756385
0.10323574730354391,-0.34472469329800665
0.1633281972265023,0.08592438525066505
0.24499229583975346,0.6711654407142446
0.3050847457627119,1.1018145192629163
0.29275808936825887,1.0134762467401117
0.3235747303543914,1.234321928047123
0.300462249614792,1.0686876670668646
0.423728813559322,1.9520703922949092
0.2526964560862866,0.7263768610409973
0.1694915254237288,0.13009352151206727
0.15408320493066255,0.01967068085856171
0.12480739599383667,-0.19013271638309887
0.10939907550077041,-0.3005555570366044
0.1016949152542373,-0.3557669773633572
0.14175654853620956,-0.06866759166424273
0.20801232665639446,0.40615062314583117
0.23882896764252695,0.6269963044528423
0.3050847457627119,1.1018145192629163
0.3852080123266564,1.6760132906611453
0.3081664098613251,1.1238990873936172
0.3559322033898305,1.4662098934194847
0.3852080123266564,1.6760132906611453
0.3266563944530046,1.256406496177824
0.337442218798151,1.3337024846352779
0.349768875192604,1.4220407571580824
0.34822804314329736,1.4109984730927319
0.34668721109399075,1.3999561890273813
0.2588597842835131,0.7705459973023995
0.26040061633281975,0.78158828136775
0.2542372881355932,0.7374191451063479
0.24499229583975346,0.6711654407142446
0.2573189522342065,0.759503713237049
0.3020030816640986,1.0797299511322151
0.26040061633281975,0.78158828136775
0.23882896764252695,0.6269963044528423
0.18335901386748846,0.22947407810022227
0.1633281972265023,0.08592438525066505
0.14329738058551617,-0.05762530759889218
0.12942989214175654,-0.15700586418704718
0.11248073959938366,-0.2784709889059033
0.1016949152542373,-0.3557669773633572
0.061633281972265024,-0.6428663630624717
0.07550077041602465,-0.5434858064743167
0.07704160246533127,-0.5324435224089661
0.07550077041602465,-0.5434858064743167
0.06317411402157165,-0.6318240789971211
0.05701078582434515,-0.6759932152585233
0.06933744221879815,-0.5876549427357188
0.06779661016949153,-0.5986972268010694
0.08320493066255778,-0.48827438614756385
0.07704160246533127,-0.5324435224089661
0.0724191063174114,-0.5655703746050178
0.1016949152542373,-0.3557669773633572
0.11556240369799692,-0.2563864207752022
0.1263482280431433,-0.1790904323177483
0.1016949152542373,-0.3557669773633572
0.12788906009244994,-0.16804814825239775
0.09553158705701079,-0.3999361136247594
0.061633281972265024,-0.6428663630624717
0.03543913713405239,-0.8305851921734311
0.03852080123266564,-0.80850062404273
0.04160246533127889,-0.7864160559120289
0.053929121725731895,-0.6980777833892244
0.07704160246533127,-0.5324435224089661
0.10785824345146379,-0.311597841101955
0.11556240369799692,-0.2563864207752022
0.08936825885978428,-0.4441052498861616
0.10785824345146379,-0.311597841101955
0.10477657935285054,-0.3336824092326561
0.10939907550077041,-0.3005555570366044
0.13559322033898305,-0.11283672792564496
0.12942989214175654,-0.15700586418704718
0.12788906009244994,-0.16804814825239775
0.1016949152542373,-0.3557669773633572
0.04160246533127889,-0.7864160559120289
0.03697996918335902,-0.8195429081080805
0.03389830508474576,-0.8416274762387816
0.03543913713405239,-0.8305851921734311
0.04160246533127889,-0.7864160559120289
0.03543913713405239,-0.8305851921734311
0.026194144838212634,-0.8968388965655344
0.026194144838212634,-0.8968388965655344
0.02465331278890601,-0.907881180630885
0.02465331278890601,-0.907881180630885
0.030816640986132512,-0.8637120443694828
0.030816640986132512,-0.8637120443694828
0.02773497688751926,-0.8857966125001839
0.03852080123266564,-0.80850062404273
0.040061633281972264,-0.7974583399773795
0.04160246533127889,-0.7864160559120289
0.04314329738058552,-0.7753737718466783
0.023112480739599383,-0.9189234646962355
0.03697996918335902,-0.8195429081080805
0.020030816640986132,-0.9410080328269367
0.020030816640986132,-0.9410080328269367
0.020030816640986132,-0.9410080328269367
0.026194144838212634,-0.8968388965655344
0.030816640986132512,-0.8637120443694828
0.04160246533127889,-0.7864160559120289
0.030816640986132512,-0.8637120443694828
0.023112480739599383,-0.9189234646962355
0.032357473035439135,-0.8526697603041322
0.032357473035439135,-0.8526697603041322
0.05701078582434515,-0.6759932152585233
0.040061633281972264,-0.7974583399773795
0.023112480739599383,-0.9189234646962355
0.01386748844375963,-0.9851771690883389
0.01694915254237288,-0.9630926009576378
0.01694915254237288,-0.9630926009576378
0.02465331278890601,-0.907881180630885
0.020030816640986132,-0.9410080328269367
0.023112480739599383,-0.9189234646962355
0.032357473035439135,-0.8526697603041322
0.03697996918335902,-0.8195429081080805
0.03389830508474576,-0.8416274762387816
0.03389830508474576,-0.8416274762387816
0.03389830508474576,-0.8416274762387816
0.029275808936825885,-0.8747543284348334
0.03543913713405239,-0.8305851921734311
0.03852080123266564,-0.80850062404273
0.03852080123266564,-0.80850062404273
0.04776579352850539,-0.7422469196506266
0.03852080123266564,-0.80850062404273
0.03389830508474576,-0.8416274762387816
0.03389830508474576,-0.8416274762387816
0.023112480739599383,-0.9189234646962355
0.02465331278890601,-0.907881180630885
0.01694915254237288,-0.9630926009576378
0.01694915254237288,-0.9630926009576378
0.01848998459167951,-0.9520503168922873
0.01694915254237288,-0.9630926009576378
0.01848998459167951,-0.9520503168922873
0.04160246533127889,-0.7864160559120289
0.04314329738058552,-0.7753737718466783
0.05238828967642527,-0.709120067454575
0.05084745762711865,-0.7201623515199256
0.05546995377503852,-0.6870354993238739
0.040061633281972264,-0.7974583399773795
0.07550077041602465,-0.5434858064743167
0.08012326656394453,-0.5103589542782649
0.0724191063174114,-0.5655703746050178
0.0724191063174114,-0.5655703746050178
0.060092449922958396,-0.6539086471278223
0.09090909090909091,-0.4330629658208111
0.11710323574730354,-0.24534413670985164
0.14791987673343607,-0.024498455402840513
0.14637904468412943,-0.03554073946819107
0.10477657935285054,-0.3336824092326561
0.10015408320493066,-0.36680926142870773
0.11556240369799692,-0.2563864207752022
0.39599383667180277,1.7533092791185991
0.26810477657935283,0.8367997016945029
0.2526964560862866,0.7263768610409973
0.24807395993836673,0.6932500088449456
0.2110939907550077,0.4282351912765323
0.14175654853620956,-0.06866759166424273
0.09861325115562404,-0.3778515454940583
0.13405238828967642,-0.12387901199099552
0.13405238828967642,-0.12387901199099552
0.12942989214175654,-0.15700586418704718
0.14637904468412943,-0.03554073946819107
0.12172573189522343,-0.21221728451379995
0.11556240369799692,-0.2563864207752022
0.12172573189522343,-0.21221728451379995
0.1325115562403698,-0.13492129605634606
0.11093990755007704,-0.28951327297125384
0.13713405238828968,-0.1017944438602944
0.1448382126348228,-0.04658302353354162
0.10631741140215717,-0.3226401251673055
0.07550077041602465,-0.5434858064743167
0.05084745762711865,-0.7201623515199256
0.04160246533127889,-0.7864160559120289
0.030816640986132512,-0.8637120443694828
0.05546995377503852,-0.6870354993238739
0.05701078582434515,-0.6759932152585233
0.046224961479198766,-0.7532892037159772
0.02773497688751926,-0.8857966125001839
0.032357473035439135,-0.8526697603041322
0.020030816640986132,-0.9410080328269367
0.03543913713405239,-0.8305851921734311
0.040061633281972264,-0.7974583399773795
0.04160246533127889,-0.7864160559120289
0.046224961479198766,-0.7532892037159772
0.04314329738058552,-0.7753737718466783
0.040061633281972264,-0.7974583399773795
0.040061633281972264,-0.7974583399773795
0.04776579352850539,-0.7422469196506266
0.053929121725731895,-0.6980777833892244
0.05546995377503852,-0.6870354993238739
0.05701078582434515,-0.6759932152585233
0.09861325115562404,-0.3778515454940583
0.12788906009244994,-0.16804814825239775
0.14021571648690292,-0.07970987572959329
0.1386748844375963,-0.09075215979494385
0.15716486902927582,0.041755248989262826
0.1448382126348228,-0.04658302353354162
0.13405238828967642,-0.12387901199099552
0.2172573189522342,0.4724043275379345
0.325115562403698,1.2453642121124735
0.3728813559322034,1.5876750181383408
0.41756548536209553,1.907901256033507
0.38366718027734975,1.6649710065957948
0.3081664098613251,1.1238990873936172
0.22650231124807396,0.5386580319300378
0.17565485362095531,0.1742626577734695
0.15716486902927582,0.041755248989262826
0.16640986132511557,0.10800895338136617
0.20801232665639446,0.40615062314583117
0.18489984591679506,0.24051636216557284
0.2280431432973806,0.5497003159953884
0.19568567026194145,0.3178123506230267
0.19722650231124808,0.3288546346883773
0.21571648690292758,0.46136204347258397
0.2280431432973806,0.5497003159953884
0.23112480739599384,0.5717848841260895
0.23728813559322035,0.6159540203874917
0.3035439137134052,1.0907722351975657
0.362095531587057,1.510379029680887
0.40215716486902925,1.7974784153800014
0.41448382126348227,1.8858166879028058
0.4098613251155624,1.8526898357067543
0.4052388289676425,1.8195629835107026
0.3713405238828968,1.5766327340729902
0.31587057010785824,1.17911050772037
0.2465331278890601,0.6822077247795951
0.23112480739599384,0.5717848841260895
0.2280431432973806,0.5497003159953884
0.3204930662557781,1.2122373599164218
0.3220338983050847,1.2232796439817724
0.28197226502311246,0.9361802582826578
0.24807395993836673,0.6932500088449456
0.28043143297380585,0.9251379742173073
0.3543913713405239,1.4551676093541341
0.26194144838212635,0.7926305654331006
0.2650231124807396,0.8147151335638018
0.23728813559322035,0.6159540203874917
0.25577812018489987,0.7484614291716984
0.2727272727272727,0.8699265538905545
0.2942989214175655,1.0245185308054623
0.3266563944530046,1.256406496177824
0.3852080123266564,1.6760132906611453
0.41294298921417566,1.8747744038374552
0.4884437596302003,2.4158463230396325
0.44838212634822805,2.128746937340518
0.48228043143297383,2.3716771867782303
0.4345146379044684,2.029366380752363
0.4345146379044684,2.029366380752363
0.46687211093990755,2.2612543461247245
0.5377503852080123,2.7691994131308504
0.6271186440677966,3.4096518889211826
0.5562403697996918,2.901706821915057
0.3605546995377504,1.4993367456155364
0.2295839753466872,0.560742600060739
0.22650231124807396,0.5386580319300378
0.2835130970724191,0.9472225423480084
0.24807395993836673,0.6932500088449456
0.2110939907550077,0.4282351912765323
0.22496147919876733,0.5276157478646873
0.2218798151001541,0.5055311797339862
0.23728813559322035,0.6159540203874917
0.2665639445300462,0.8257574176291523
0.2896764252696456,0.9913916786094107
0.31278890600924497,1.157025939589669
0.35901386748844377,1.4882944615501859
0.6286594761171033,3.420694172986533
0.6702619414483821,3.718835842750998
0.6209553158705701,3.3654827526597804
0.5546995377503852,2.8906645378497062
0.6194144838212635,3.35444046859443
0.551617873651772,2.8685799697190055
0.5901386748844376,3.1446370713527694
0.5115562403697997,2.5814805840198907
0.4221879815100154,1.9410281082295586
0.39445300462249616,1.7422669950532486
0.46533127889060094,2.2502120620593744
0.5084745762711864,2.55939601588919
0.5654853620955316,2.9679605263071602
0.4576271186440678,2.1950006417326215
0.5100154083204931,2.5704382999545405
0.49768875192604006,2.482100027431736
0.522342064714946,2.6587765724773447
0.4637904468412943,2.239169777994024
0.4776579352850539,2.3385503345821785
0.4699537750385208,2.2833389142554257
0.48228043143297383,2.3716771867782303
0.5177195685670262,2.625649720281293
0.5500770416024653,2.857537685653655
0.7473035439137135,4.270950046018526
0.6563944530046225,3.619455286162843
0.6209553158705701,3.3654827526597804
0.576271186440678,3.0452565147646142
0.5130970724191063,2.5925228680852412
0.5285053929121726,2.702945708738747
0.5608628659476117,2.9348336741111085
0.5993836671802774,3.2108907757448724
0.5670261941448382,2.979002810372511
0.41140215716486905,1.8637321197721046
0.10939907550077041,-0.3005555570366044
0.12480739599383667,-0.19013271638309887
0.07858243451463791,-0.5214012383436155
0.07550077041602465,-0.5434858064743167
0.06779661016949153,-0.5986972268010694
0.06933744221879815,-0.5876549427357188
0.053929121725731895,-0.6980777833892244
0.04468412942989214,-0.7643314877813278
0.04160246533127889,-0.7864160559120289
0.04468412942989214,-0.7643314877813278
0.02465331278890601,-0.907881180630885
0.03543913713405239,-0.8305851921734311
0.04314329738058552,-0.7753737718466783
0.03389830508474576,-0.8416274762387816
0.01694915254237288,-0.9630926009576378
0.03852080123266564,-0.80850062404273
0.02465331278890601,-0.907881180630885
0.030816640986132512,-0.8637120443694828
0.030816640986132512,-0.8637120443694828
0.02773497688751926,-0.8857966125001839
0.02773497688751926,-0.8857966125001839
0.026194144838212634,-0.8968388965655344
0.026194144838212634,-0.8968388965655344
0.026194144838212634,-0.8968388965655344
0.023112480739599383,-0.9189234646962355
0.029275808936825885,-0.8747543284348334
0.02465331278890601,-0.907881180630885
0.02773497688751926,-0.8857966125001839
0.02773497688751926,-0.8857966125001839
0.02773497688751926,-0.8857966125001839
0.040061633281972264,-0.7974583399773795
0.040061633281972264,-0.7974583399773795
0.03852080123266564,-0.80850062404273
0.03697996918335902,-0.8195429081080805
0.023112480739599383,-0.9189234646962355
0.026194144838212634,-0.8968388965655344
0.023112480739599383,-0.9189234646962355
0.032357473035439135,-0.8526697603041322
0.061633281972265024,-0.6428663630624717
0.07858243451463791,-0.5214012383436155
0.06933744221879815,-0.5876549427357188
0.09399075500770417,-0.41097839769010996
0.11093990755007704,-0.28951327297125384
0.05855161787365177,-0.6649509311931727
0.053929121725731895,-0.6980777833892244
0.04468412942989214,-0.7643314877813278
0.040061633281972264,-0.7974583399773795
0.02773497688751926,-0.8857966125001839
0.023112480739599383,-0.9189234646962355
0.023112480739599383,-0.9189234646962355
0.03389830508474576,-0.8416274762387816
0.032357473035439135,-0.8526697603041322
0.029275808936825885,-0.8747543284348334
0.03389830508474576,-0.8416274762387816
0.03852080123266564,-0.80850062404273
0.03389830508474576,-0.8416274762387816
0.040061633281972264,-0.7974583399773795
0.04930662557781202,-0.7312046355852762
0.046224961479198766,-0.7532892037159772
0.04930662557781202,-0.7312046355852762
0.046224961479198766,-0.7532892037159772
0.04930662557781202,-0.7312046355852762
0.05701078582434515,-0.6759932152585233
0.07550077041602465,-0.5434858064743167
0.0724191063174114,-0.5655703746050178
0.060092449922958396,-0.6539086471278223
0.053929121725731895,-0.6980777833892244
0.07395993836671803,-0.5545280905396672
0.07550077041602465,-0.5434858064743167
0.03697996918335902,-0.8195429081080805
0.03543913713405239,-0.8305851921734311
0.030816640986132512,-0.8637120443694828
0.029275808936825885,-0.8747543284348334
0.02465331278890601,-0.907881180630885
0.03389830508474576,-0.8416274762387816
0.03697996918335902,-0.8195429081080805
0.03697996918335902,-0.8195429081080805
0.06317411402157165,-0.6318240789971211
0.03543913713405239,-0.8305851921734311
0.029275808936825885,-0.8747543284348334
0.023112480739599383,-0.9189234646962355
0.029275808936825885,-0.8747543284348334
0.026194144838212634,-0.8968388965655344
0.026194144838212634,-0.8968388965655344
0.03389830508474576,-0.8416274762387816
0.13559322033898305,-0.11283672792564496
0.13097072419106318,-0.14596358012169663
0.1386748844375963,-0.09075215979494385
0.19568567026194145,0.3178123506230267
0.2218798151001541,0.5055311797339862
0.31278890600924497,1.157025939589669
0.3066255778120185,1.1128568033282669
0.3559322033898305,1.4662098934194847
0.4221879815100154,1.9410281082295586
0.5238828967642527,2.6698188565426952
0.4591679506933744,2.206042925797972
0.41294298921417566,1.8747744038374552
0.46070878274268107,2.2170852098633227
0.4622496147919877,2.2281274939286733
0.3697996918335901,1.5655904500076396
0.32819722650231126,1.2674487802431746
0.26348228043143296,0.8036728494984512
0.2357473035439137,0.6049117363221412
0.2357473035439137,0.6049117363221412
0.21571648690292758,0.46136204347258397
0.22650231124807396,0.5386580319300378
0.24345146379044685,0.660123156648894
0.2357473035439137,0.6049117363221412
0.23728813559322035,0.6159540203874917
0.22033898305084745,0.49448889566863563
0.1386748844375963,-0.09075215979494385
0.0847457627118644,-0.47723210208221334
0.08012326656394453,-0.5103589542782649
0.06317411402157165,-0.6318240789971211
0.04468412942989214,-0.7643314877813278
0.05701078582434515,-0.6759932152585233
0.07550077041602465,-0.5434858064743167
0.08628659476117104,-0.46618981801686277
0.05855161787365177,-0.6649509311931727
0.05701078582434515,-0.6759932152585233
0.04314329738058552,-0.7753737718466783
0.030816640986132512,-0.8637120443694828
0.03389830508474576,-0.8416274762387816
0.04160246533127889,-0.7864160559120289
0.05238828967642527,-0.709120067454575
0.04160246533127889,-0.7864160559120289
0.04930662557781202,-0.7312046355852762
0.04314329738058552,-0.7753737718466783
0.04314329738058552,-0.7753737718466783
0.02773497688751926,-0.8857966125001839
0.026194144838212634,-0.8968388965655344
0.02465331278890601,-0.907881180630885
0.02773497688751926,-0.8857966125001839
0.02465331278890601,-0.907881180630885
0.01848998459167951,-0.9520503168922873
0.020030816640986132,-0.9410080328269367
0.03543913713405239,-0.8305851921734311
0.032357473035439135,-0.8526697603041322
0.020030816640986132,-0.9410080328269367
0.02157164869029276,-0.9299657487615861
0.03543913713405239,-0.8305851921734311
0.02465331278890601,-0.907881180630885
0.03852080123266564,-0.80850062404273
0.030816640986132512,-0.8637120443694828
0.03852080123266564,-0.80850062404273
0.029275808936825885,-0.8747543284348334
0.03697996918335902,-0.8195429081080805
0.03852080123266564,-0.80850062404273
0.030816640986132512,-0.8637120443694828
0.03697996918335902,-0.8195429081080805
0.026194144838212634,-0.8968388965655344
0.015408320493066256,-0.9741348850229883
0.01694915254237288,-0.9630926009576378
0.02465331278890601,-0.907881180630885
0.030816640986132512,-0.8637120443694828
0.020030816640986132,-0.9410080328269367
0.01848998459167951,-0.9520503168922873
0.01848998459167951,-0.9520503168922873
0.01848998459167951,-0.9520503168922873
0.01848998459167951,-0.9520503168922873
0.04776579352850539,-0.7422469196506266
0.05546995377503852,-0.6870354993238739
0.06471494607087827,-0.6207817949317705
0.08012326656394453,-0.5103589542782649
0.040061633281972264,-0.7974583399773795
0.03697996918335902,-0.8195429081080805
0.03852080123266564,-0.80850062404273
0.0662557781201849,-0.60973951086642
0.0724191063174114,-0.5655703746050178
0.09399075500770417,-0.41097839769010996
0.1016949152542373,-0.3557669773633572
0.10015408320493066,-0.36680926142870773
0.10785824345146379,-0.311597841101955
0.05546995377503852,-0.6870354993238739
0.05701078582434515,-0.6759932152585233
0.03389830508474576,-0.8416274762387816
0.03697996918335902,-0.8195429081080805
0.04468412942989214,-0.7643314877813278
0.053929121725731895,-0.6980777833892244
0.053929121725731895,-0.6980777833892244
0.05084745762711865,-0.7201623515199256
0.04930662557781202,-0.7312046355852762
0.03852080123266564,-0.80850062404273
0.02465331278890601,-0.907881180630885
0.040061633281972264,-0.7974583399773795
0.04930662557781202,-0.7312046355852762
0.05546995377503852,-0.6870354993238739
0.05701078582434515,-0.6759932152585233
0.06933744221879815,-0.5876549427357188
0.10939907550077041,-0.3005555570366044
0.10323574730354391,-0.34472469329800665
0.10631741140215717,-0.3226401251673055
0.1448382126348228,-0.04658302353354162
0.13097072419106318,-0.14596358012169663
0.053929121725731895,-0.6980777833892244
0.040061633281972264,-0.7974583399773795
0.03697996918335902,-0.8195429081080805
0.030816640986132512,-0.8637120443694828
0.02465331278890601,-0.907881180630885
0.02773497688751926,-0.8857966125001839
0.029275808936825885,-0.8747543284348334
0.03389830508474576,-0.8416274762387816
0.026194144838212634,-0.8968388965655344
0.02773497688751926,-0.8857966125001839
0.01694915254237288,-0.9630926009576378
0.01694915254237288,-0.9630926009576378
0.02465331278890601,-0.907881180630885
0.02773497688751926,-0.8857966125001839
0.026194144838212634,-0.8968388965655344
0.029275808936825885,-0.8747543284348334
0.040061633281972264,-0.7974583399773795
0.03697996918335902,-0.8195429081080805
0.08320493066255778,-0.48827438614756385
0.10939907550077041,-0.3005555570366044
0.1987673343605547,0.33989691875372785
0.22342064714946072,0.5165734637993368
0.15562403697996918,0.03071296492391227
0.10015408320493066,-0.36680926142870773
0.10785824345146379,-0.311597841101955
0.10323574730354391,-0.34472469329800665
0.11710323574730354,-0.24534413670985164
0.11710323574730354,-0.24534413670985164
0.10477657935285054,-0.3336824092326561
0.11248073959938366,-0.2784709889059033
0.11248073959938366,-0.2784709889059033
0.09861325115562404,-0.3778515454940583
0.08166409861325115,-0.4993166702129144
0.11093990755007704,-0.28951327297125384
0.12018489984591679,-0.22325956857915052
0.11093990755007704,-0.28951327297125384
0.08628659476117104,-0.46618981801686277
0.08320493066255778,-0.48827438614756385
0.061633281972265024,-0.6428663630624717
0.07550077041602465,-0.5434858064743167
0.0970724191063174,-0.3888938295594089
0.1016949152542373,-0.3557669773633572
0.09861325115562404,-0.3778515454940583
0.0970724191063174,-0.3888938295594089
0.10015408320493066,-0.36680926142870773
0.09861325115562404,-0.3778515454940583
0.09861325115562404,-0.3778515454940583
0.09553158705701079,-0.3999361136247594
0.08628659476117104,-0.46618981801686277
0.13405238828967642,-0.12387901199099552
0.11093990755007704,-0.28951327297125384
0.16024653312788906,0.06383981711996393
0.14946070878274267,-0.013456171337489957
0.14791987673343607,-0.024498455402840513
0.1325115562403698,-0.13492129605634606
0.13097072419106318,-0.14596358012169663
0.14175654853620956,-0.06866759166424273
0.0847457627118644,-0.47723210208221334
0.05546995377503852,-0.6870354993238739
0.04160246533127889,-0.7864160559120289
0.03852080123266564,-0.80850062404273
0.04314329738058552,-0.7753737718466783
0.04930662557781202,-0.7312046355852762
0.053929121725731895,-0.6980777833892244
0.0662557781201849,-0.60973951086642
0.10785824345146379,-0.311597841101955
0.12788906009244994,-0.16804814825239775
0.1016949152542373,-0.3557669773633572
0.10785824345146379,-0.311597841101955
0.12326656394453005,-0.2011750004484494
0.13559322033898305,-0.11283672792564496
0.10631741140215717,-0.3226401251673055
0.10939907550077041,-0.3005555570366044
0.09553158705701079,-0.3999361136247594
0.11248073959938366,-0.2784709889059033
0.16486902927580893,0.09696666931601561
0.1448382126348228,-0.04658302353354162
0.1864406779661017,0.2515586462309234
0.2033898305084746,0.3730237709497795
0.24807395993836673,0.6932500088449456
0.18489984591679506,0.24051636216557284
0.11093990755007704,-0.28951327297125384
0.08936825885978428,-0.4441052498861616
0.05238828967642527,-0.709120067454575
0.02157164869029276,-0.9299657487615861
0.026194144838212634,-0.8968388965655344
0.023112480739599383,-0.9189234646962355
0.03543913713405239,-0.8305851921734311
0.05238828967642527,-0.709120067454575
0.14791987673343607,-0.024498455402840513
0.13405238828967642,-0.12387901199099552
0.13405238828967642,-0.12387901199099552
0.14637904468412943,-0.03554073946819107
0.1617873651771957,0.07488210118531449
0.17565485362095531,0.1742626577734695
0.15870570107858242,0.05279753305461338
0.15254237288135594,0.008628396793211155
0.15716486902927582,0.041755248989262826
0.16024653312788906,0.06383981711996393
0.12018489984591679,-0.22325956857915052
0.05084745762711865,-0.7201623515199256
0.04468412942989214,-0.7643314877813278
0.04160246533127889,-0.7864160559120289
0.04160246533127889,-0.7864160559120289
0.040061633281972264,-0.7974583399773795
0.05084745762711865,-0.7201623515199256
0.04468412942989214,-0.7643314877813278
0.04776579352850539,-0.7422469196506266
0.04314329738058552,-0.7753737718466783
0.04314329738058552,-0.7753737718466783
0.09399075500770417,-0.41097839769010996
0.09861325115562404,-0.3778515454940583
0.12326656394453005,-0.2011750004484494
0.14021571648690292,-0.07970987572959329
0.12172573189522343,-0.21221728451379995
0.07395993836671803,-0.5545280905396672
0.09090909090909091,-0.4330629658208111
0.1263482280431433,-0.1790904323177483
0.0970724191063174,-0.3888938295594089
